PublishDate,Publish Week Day,mins,secs,Channel,Video Name on Youtube,Level,Access,Youtube Link,New Level Color on Thumbnail,Text that differs from standart description text,Subtitles,End scrn,Cards,Chapters,Thumbnail,Scheduled,Short links in the description,Translations (title & description),Pin comment,Short link in the comment,Added to playlists,Patreon Post,Shorts,Short links in shorts,TikTok заготовка,Upload to platform,Tags,Speaker,Is a Series' Episode,Next episode link,Cut out fragments on Youtube
28.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Story A2-B1 История 26 Подарки на день рождения,Intermediate 1,Free,https://www.youtube.com/watch?v=qotxxruQTkw,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
27.08.2024,,,,Learning Russian the natural way,Learn Russian Is Easy! Level B1-B2. Илья и опасное путешествие,Intermediate 2,Free,https://www.youtube.com/watch?v=_oDp9zgmIRo,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
25.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1-A2 Story 25 Первое свидание,Beginner 2,Free,https://www.youtube.com/watch?v=KvB0zmrcfvc,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
24.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! A1 Story А2-B1 История 19 Окрошка,Intermediate 1,Free,https://www.youtube.com/watch?v=SnH7H05mZVI,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
23.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1-A2 Story 24 Бог в пустыне,Beginner 2,Free,https://www.youtube.com/watch?v=IbzDvyk3rk8,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
22.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! A1 Story А2 История 25 Антон в мире магии,Beginner 2,Free,https://www.youtube.com/watch?v=BftF__4Q4JQ,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
21.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1 Story 22 Итальянская кухня,Beginner 1,Free,https://www.youtube.com/watch?v=Z64spONB7RA,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
20.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1 Story 21 Дедушка и очки,Beginner 1,Free,https://www.youtube.com/watch?v=omaanDPO1CY,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
18.08.2024,,,,Learning Russian the natural way,Learn Russian Is Easy! Simple dialogues in Russian . Acquaintance,Advanced,Free,https://www.youtube.com/watch?v=DjjUCtsBCW8,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
17.08.2024,,,,Learning Russian the natural way,Learn Russian Is Easy! Level B1. Илья,Intermediate 1,Free,https://www.youtube.com/watch?v=BCr9vUlvcE8,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
16.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy!/Аn Effective Method Of Learning Russian/ A1 Story 18 Сосиска болеет,Beginner 1,Free,https://www.youtube.com/watch?v=2EfPZGv3B1I,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
15.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1 Story 15 Ещё одна страшная история,Beginner 1,Free,https://www.youtube.com/watch?v=QB_BNpQbPpE,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
14.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1 -A2 Story 17 Максим и Грета,Beginner 2,Free,https://www.youtube.com/watch?v=x_f-1AWnquQ,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
13.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! Russian for beginners A1 Story 17 Страшная история,Beginner 1,Free,https://www.youtube.com/watch?v=wz16EXrxtfY,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
11.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! A1 Story 14 Муха в доме Натали,Beginner 1,Free,https://www.youtube.com/watch?v=0-TQeFazs1I,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
10.08.2024,,,,Learning Russian the natural way,Learn Russian Is Easy! B1-B2 Реальная и грустная история,Intermediate 2,Free,https://www.youtube.com/watch?v=xz_KkAU9VEQ,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
09.08.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story A2 Story 15 Классный подарок,Beginner 2,Free,https://www.youtube.com/watch?v=b17X8dFYGLE,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
08.08.2024,,,,Learning Russian the natural way,Learn Russian Is Easy! B1 История про Кощея Бессмертного,Intermediate 1,Free,https://www.youtube.com/watch?v=_vMzm0GudFo,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
07.08.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story A2 Story 14 Тюрьма,Beginner 2,Free,https://www.youtube.com/watch?v=SpLebTSmu0g,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
06.08.2024,,,,Learning Russian the natural way,Learning Russian For Beginners / Learning Russian Is Easy! A1 Story 13 Натали и котлета,Beginner 1,Free,https://www.youtube.com/watch?v=RE3WrMCCHRw,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
04.08.2024,,,,Learning Russian the natural way,Аn Effective Method Of Learning Russian/ Learning Russian Is Easy! A1-A2 Story 12 Пропажа печенья,Beginner 2,Free,https://www.youtube.com/watch?v=F4w2hJdSohM,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
03.08.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story A1-A2 Story 13 Лысые,Beginner 2,Free,https://www.youtube.com/watch?v=p5B8PhYn8gY,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
02.08.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! A1 Story 16 Cосиска и пчела,Beginner 1,Free,https://www.youtube.com/watch?v=92-TKhbuXcE,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
01.08.2024,,,,Learning Russian the natural way,Learn Russian Is Easy! B1 - B2 История про традицию не носить дома обувь,Intermediate 2,Free,https://www.youtube.com/watch?v=U03NdgX6liY,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
31.07.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story A1-А2 Story 16 Лев и мышь,Beginner 2,Free,https://www.youtube.com/watch?v=78BM6xmKfuc,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
30.07.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story A1-A2 Story 17 Странное яйцо,Beginner 2,Free,https://www.youtube.com/watch?v=CviiWviv6bA,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
28.07.2024,,,,Learning Russian the natural way,"Learning Russian For Beginners With Story A1-А2 Story 12 Петр и зеркало, ужасная история",Beginner 2,Free,https://www.youtube.com/watch?v=E2HDxZ0IQbI,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
27.07.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story A1-A2 # 11 Семейные традиции,Beginner 2,Free,https://www.youtube.com/watch?v=nml0YoYwhpQ,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
26.07.2024,,,,Learning Russian the natural way,"Learn Russian, storytelling B1-B2 История про Змея Горыныча",Intermediate 2,Free,https://www.youtube.com/watch?v=fdmEjH0fBCQ,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
25.07.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! А1.Russian for beginners Story # 11 Натали в ТЦ,Beginner 2,Free,https://www.youtube.com/watch?v=GpzzXXYsfps,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
24.07.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! А1.Russian for beginners Story # 10 Подарок Фи-Фи,Beginner 1,Free,https://www.youtube.com/watch?v=dUUYxhWL6DE,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
22.07.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story # 10 Кофе,Beginner 1,Free,https://www.youtube.com/watch?v=FlJU89wEvxA,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
21.07.2024,,,,Learning Russian the natural way,Учить Русский Легко! level A0-А1.Russian for beginners Story # 9 Фи-Фи опять потерялась,Beginner 1,Free,https://www.youtube.com/watch?v=2vwWLjexcMM,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
20.07.2024,,,,Learning Russian the natural way,Learning Russian for beginners . А1.Russian for beginners Story # 8 Пирог,Beginner 1,Free,https://www.youtube.com/watch?v=WT3Eaj7Sm40,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
19.07.2024,,,,Learning Russian the natural way,Learning Russian Is Easy! А1-А2 Story # 9 Лиса делит сыр,Beginner 2,Free,https://www.youtube.com/watch?v=BdDxq5ScRiE,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
18.07.2024,,,,Learning Russian the natural way,Learning Russian For Beginners With Story # 7 Осень,Beginner 1,Free,https://www.youtube.com/watch?v=KHFZZyX4ZXk,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
17.07.2024,,,,Learning Russian the natural way,Learning Russian Naturally. Learning Russian by stories С1 . Стихотворение,Advanced,Free,https://www.youtube.com/watch?v=nf5BIhduHek,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
16.07.2024,,,,Learning Russian the natural way,Learn Russian for Beginners. История про Лену,Beginner 1,Free,https://www.youtube.com/watch?v=772e2FK14Jk,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
15.07.2024,,,,Learning Russian the natural way,Unlock Russian Proficiency: Story of Леший,Intermediate 2,Free,https://www.youtube.com/watch?v=oR3_pSXedHc,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
14.07.2024,,,,Learning Russian the natural way,Учить русский просто А1.Russian for beginners Story # 6 Натали готовит,Beginner 1,Free,https://www.youtube.com/watch?v=eMgJLpaES5U,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
13.07.2024,,,,Learning Russian the natural way,Учить русский легко. А1-А2 . Learning Russian by stories Story # 7 Рыбак,Beginner 2,Free,https://www.youtube.com/watch?v=u4wbnEwGH-c,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
12.07.2024,,,,Learning Russian the natural way,Russian the natural way . А1-А2 . Learning Russian by stories Story # 6 рецепт золота,Beginner 2,Free,https://www.youtube.com/watch?v=PjzqL4tn9lQ,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
11.07.2024,,,,Learning Russian the natural way,Learning Russian The Natural Way.А0-А1.Russian for beginners Story # 5 Фи-Фи потерялась,Beginner 1,Free,https://www.youtube.com/watch?v=feYw-ysT8Vc,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
10.07.2024,,,,Learning Russian the natural way,Learning Russian The Natural Way.А0-А1.Russian for beginners Story # 4 Встреча,Beginner 1,Free,https://www.youtube.com/watch?v=rP8bRFY5bAM,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
09.07.2024,,,,Learning Russian the natural way,Learning Russian Naturally. Learning Russian by stories С1 . Стихотворение,Advanced,Free,https://www.youtube.com/watch?v=gE-hjAfeAhc,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
08.07.2024,,,,Learning Russian the natural way,Learning Russian Naturally. Learning Russian by stories B1-B2 .Story # 2 Баба Яга,Intermediate 2,Free,https://www.youtube.com/watch?v=T7AKeUwCxBA,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
07.07.2024,,,,Learning Russian the natural way,Learning Russian The Natural Way.А0-А1.Russian for beginners Story # 3 Фи-Фи,Beginner 1,Free,https://www.youtube.com/watch?v=E9xUfSHMbNs,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
06.07.2024,,,,Learning Russian the natural way,"Learning Russian Naturally/ Russian for beginners. А1-А2,Изучение русского естественно Story # 5 Бог",Beginner 2,Free,https://www.youtube.com/watch?v=UBKXPhgDojc,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
05.07.2024,,,,Learning Russian the natural way,Learning Russian Naturally .B1-B2 .Изучение русского языка естественно Story # 1 Домовой,Intermediate 2,Free,https://www.youtube.com/watch?v=sMEetXeH0rg,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
04.07.2024,,,,Learning Russian the natural way,"Learning Russian Naturally. А0-А1. серия про персонажей Натали, Сосиска и Фи-Фи Story # 2 Сосиска",Beginner 1,Free,https://www.youtube.com/watch?v=LV54_zWFyMY,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
03.07.2024,,,,Learning Russian the natural way,Russian the natural way . А0-А1 . Изучение русского языка естественно Story # 4 Капризный ребенок,Beginner 1,Free,https://www.youtube.com/watch?v=HMf5GCqcjiY,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
03.07.2024,,,,Learning Russian the natural way,"Russian The Natural Way .B1-B2 .Изучение русского языка естественно Story # 1 Княгиня Ольга, часть 2",Intermediate 2,Free,https://www.youtube.com/watch?v=kUQIYkkzYp4,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
02.07.2024,,,,Learning Russian the natural way,"Russian the natural way. А0-А1. серия про персонажей Натали, Сосиска и Фи-Фи Story # 1 Знакомство",Beginner 1,Free,https://www.youtube.com/watch?v=bb-lCm1j8LE,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
02.07.2024,,,,Learning Russian the natural way,Russian the natural way . Уровень B1-B2 .Изучение русского языка естественно Story # 1 Княгиня Ольга,Intermediate 2,Free,https://www.youtube.com/watch?v=3iSIjPDW_c8,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
01.07.2024,,,,Learning Russian the natural way,Russian the natural way . А1-А2 . Изучение русского языка естественно Story # 3. Три медведя,Beginner 2,Free,https://www.youtube.com/watch?v=yoSBmfzTRkA,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
30.06.2024,,,,Learning Russian the natural way,"Russian the natural way , for beginners А1 . Изучение русского языка естественно Story # 2.",Beginner 1,Free,https://www.youtube.com/watch?v=smbKcpDCJb8,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
30.06.2024,,,,Learning Russian the natural way,Russian the natural way .For beginners А1 . Изучение русского языка естественно Story # 1.,Beginner 1,Free,https://www.youtube.com/watch?v=pdV7nAW23n8,,,,,,,,,,,,,,,,,,TRUE,Stories,Natasha (Learning Russian the Natural Way),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.10.2021,,,,Russian Stories with Tamara,Slow Russian conversation with Anastasia A1 level - Russian listening - RU/EN subtitles,Beginner 1,Free,https://www.youtube.com/watch?v=4RVgYMJKa90&list=PLvzUhMptBVxje_nb0RxYvEQ6AO4CwlXxh&index=4,,,,,,,,,,,,,,,,,,TRUE,Conversation,Tamara (Russian Stories with Tamara),,,
02.08.2021,,,,Russian Stories with Tamara,Russian stories #5 - Making Borscht for 50 people - Slow Russian A1-A2 - RU/ EN subs,Beginner 1,Free,https://www.youtube.com/watch?v=Kgk4CRUSEcE&list=PLvzUhMptBVxje_nb0RxYvEQ6AO4CwlXxh&index=25,,,,,,,,,,,,,,,,,,TRUE,Food & kitchen,Tamara (Russian Stories with Tamara),,,
02.09.2021,,,,Russian Stories with Tamara,Russian stories #6 - Slow Russian conversation A1-A2 - Russian with Dasha - RU/EN subs,Intermediate 1,Free,https://www.youtube.com/watch?v=N9XrjiJfKB4,,,,,,,,,,,,,,,,,,TRUE,Conversation,Tamara (Russian Stories with Tamara),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.06.2025,,,,Everyday Russian with Liza,"Learn RUSSIAN the EASY way, Comprehensible Input, LEARN RUSSIAN NATURALLY While Grocery Shopping, A1",Beginner 1,Free,https://www.youtube.com/watch?v=uLxufo-qHbc,,,,,,,,,,,,,,,,,,TRUE,Shopping,Liza (Everyday Russian with Liza),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.10.2019,,,,Help my Russian,"Listening exercise WITH SUBTITLES (Russian, A2 level)",Intermediate 1,Free,https://youtu.be/cUF7VCfM3gk?si=16Ck94woIIG_PS9k,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
21.10.2019,,,,Help my Russian,Listen to Russian with subtitles ( Level A1),Intermediate 1,Free,https://www.youtube.com/watch?v=6Q-KAHvxc1A&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=2,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
25.06.2019,,,,Help my Russian,"Listening Practice ""Где вы были вчера вечером?""",Intermediate 1,Free,https://www.youtube.com/watch?v=vXe8bYvjqFE&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=3,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
02.11.2019,,,,Help my Russian,Simple story in Russian. A1 level.,Intermediate 1,Free,https://www.youtube.com/watch?v=TVcfxpH2of8&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=5,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
21.12.2019,,,,Help my Russian,Listen to real Russian,Intermediate 1,Free,https://www.youtube.com/watch?v=wd8pdghmMrQ&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=6,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
28.03.2020,,,,Help my Russian,Lyusya is talking about a medicine for coronavirus,Intermediate 1,Free,https://www.youtube.com/watch?v=nwel30UswTw&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=9,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
04.09.2020,,,,Help my Russian,Going to the Doctor's in Russian. A Simple Story in Russian with subtitles.,Intermediate 1,Free,https://www.youtube.com/watch?v=EWCS-C73OiY&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=12,,,,,,,,,,,,,,,,,,TRUE,Humor,Anya (Help my Russian),,,
03.11.2020,,,,Help my Russian,"A simple story in Russian for beginners. Famous fable "" An Ant and a Dragonfly"".",Intermediate 1,Free,https://www.youtube.com/watch?v=xrtHIWvD06o&list=PLjCgpLWmZ4SgS77VFRACsqkK3MMjesQFO&index=14,,,,,,,,,,,,,,,,,,TRUE,"Vlog, History, Culture",Anya (Help my Russian),,,
25.09.2019,,,,Help my Russian,A story in simple Russian with subtitles. Russian for beginners !,Intermediate 1,Free,https://www.youtube.com/watch?v=ZEavh3gQDTc&list=PLjCgpLWmZ4SjppYl303Nm-pKw8jKeauL3&index=5,,,,,,,,,,,,,,,,,,TRUE,"Culture, History",Anya (Help my Russian),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.12.2023,,,,In Russian from Afar,🇷🇺 Learn Russian the Smart Way: A Feathered Fable of Crow and Cheese 🧠🧀,Beginner 0,Free,https://www.youtube.com/watch?v=hdEZcTfSqGQ&list=PLvzUhMptBVxgmFm1cKixOMUiyp9oNLD-o&index=72,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
16.05.2021,,,,In Russian from Afar,Learn Russian with Short Stories: Маша и Три Медведя | Level A1,Beginner 0,Free,https://www.youtube.com/watch?v=prSfxdmjNzE&list=PLvzUhMptBVxgmFm1cKixOMUiyp9oNLD-o&index=73,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
30.11.2021,,,,In Russian from Afar,Short and Easy Stories in Russian: Три Поросёнка | Level A1 | Comprehensible Input | Slow Russian,Beginner 0,Free,https://www.youtube.com/watch?v=B366RDyxngw&list=PLvzUhMptBVxgmFm1cKixOMUiyp9oNLD-o&index=74,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
21.03.2023,,,,In Russian from Afar,Super Simple Story in Russian | The Gigantic Turnip | Comprehensible Input | Slow Russian Level A0,Beginner 0,Free,https://www.youtube.com/watch?v=LZYgQMqKTxw&list=PLvzUhMptBVxgmFm1cKixOMUiyp9oNLD-o&index=75,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
08.02.2023,,,,In Russian from Afar,Are you trying to learn Russian? You’ll be surprised how much you can understand!,Beginner 0,Free,https://www.youtube.com/watch?v=gZFfkqM6YYM&list=PLvzUhMptBVxgmFm1cKixOMUiyp9oNLD-o&index=76,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
12.09.2023,,,,In Russian from Afar,Russian Fairy Tale Hour: The Tortoise and the Hare (slow and understandable),Beginner 0,Free,https://www.youtube.com/watch?v=8vsNbj2BfO0&list=PLvzUhMptBVxgmFm1cKixOMUiyp9oNLD-o&index=86,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
24.09.2023,,,,In Russian From Afar,"Learn Russian with Music: ""Сельма Лагерлёф"" by Noize MC",Beginner 1,Free,https://www.youtube.com/watch?v=mK6Wd-A3R98,,,,,,,,,,,,,,,,,,,Music,Sergey (In Russian from Afar),,,
05.08.2025,,,,In Russian From Afar,Would You Jump Off a Soviet Ship to Be Free? 😳 | Slow Russian Story,Intermediate 2,Free,https://www.youtube.com/watch?v=v7k2e8Xvk1k,,,,,,,,,,,,,,,,,,,Stories,Sergey (In Russian from Afar),,,
29.07.2025,,,,In Russian from Afar,What My Sister LOVED (and Didn’t) About Vietnam 🌴 | Russian Listening,Intermediate 2,Free,https://www.youtube.com/watch?v=Iki1S8VCQQA&t=26s,,,,,,,,,,,,,,,,,,TRUE,Conversation,Sergey (In Russian from Afar),,,
22.07.2025,,,,In Russian from Afar,"No idea where I am, but I’m describing it in Russian! 😂",Beginner 2,Free,https://www.youtube.com/watch?v=NpX1mNN_QQ0&t=23s,,,,,,,,,,,,,,,,,,TRUE,"Games, Geography",Sergey (In Russian from Afar),,,
15.07.2025,,,,In Russian from Afar,How Much Russian Do You Understand? Test Yourself Here! 🎧,Beginner 1,Free,https://www.youtube.com/watch?v=jAq-aCLP-IU&t=6s,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
08.07.2025,,,,In Russian from Afar,Why Vasya Hated Harry Potter 🧙‍♂️😂 | Slow Russian Puppet Interview,Intermediate 2,Free,https://www.youtube.com/watch?v=lQ6K5Liq2A8&t=628s,,,,,,,,,,,,,,,,,,TRUE,"Conversation, Literature",Sergey (In Russian from Afar),,,
01.07.2025,,,,In Russian from Afar,Sofya Kovalevskaya: A sham marriage for mathematics? 🤯,Intermediate 2,Free,https://www.youtube.com/watch?v=ZUN-WntW9JU,,,,,,,,,,,,,,,,,,TRUE,History,Sergey (In Russian from Afar),,,
24.06.2025,,,,In Russian from Afar,A cow attacked me?! 🐄🤣 | Russian listening practice,Beginner 1,Free,https://www.youtube.com/watch?v=tJtuz8lUnnw&t=33s,,,,,,,,,,,,,,,,,,TRUE,Personal stories,Sergey (In Russian from Afar),,,
03.06.2025,,,,In Russian from Afar,From elves to Vikings: Inna’s ideal man? | Slow Russian conversation @ComprehensibleRussian,Intermediate 2,Free,https://www.youtube.com/watch?v=zj2E_22wH2c,,,,,,,,,,,,,,,,,,TRUE,Conversation,Sergey (In Russian from Afar),,,
27.05.2025,,,,In Russian From Afar,Russians & Germans: Enemies or Friends? | Comprehensible Russian for Learners 🎧,Intermediate 2,Free,https://www.youtube.com/watch?v=5VfJ6sPt5AU,,,,,,,,,,,,,,,,,,,History,Sergey (In Russian from Afar),,,
06.05.2025,,,,In Russian from Afar,"How healthy is Inna? Chatting about sports, food & bad habits, Slow Russian",Intermediate 1,Free,https://www.youtube.com/watch?v=41owu7CXqx8,,,,,,,,,,,,,,,,,,TRUE,Sports,Sergey (In Russian from Afar),,,
29.04.2025,,,,In Russian from Afar,🇷🇺 What happens every May in Russia? | Russian holidays explained,Intermediate 2,Free,https://www.youtube.com/watch?v=Yu5Q1OLaAPM,,,,,,,,,,,,,,,,,,TRUE,"History, Culture",Sergey (In Russian from Afar),,,
22.04.2025,,,,In Russian from Afar,You think you can’t understand Russian? Watch this 🐺🤯,Beginner 1,Free,https://www.youtube.com/watch?v=zQCkYWDBg_w,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
15.04.2025,,,,In Russian From Afar,Forget the Bunny! 🚫🐰 This Is How Russians Do Easter 🇷🇺 Learn Russian Easy,Beginner 2,Free,https://www.youtube.com/watch?v=uR8GJaVEMq4,,,,,,,,,,,,,,,,,,,Culture,Sergey (In Russian from Afar),,,
08.04.2025,,,,In Russian from Afar,One of the scariest moments of my life 😨 | Learn Russian with this true story,Beginner 2,Free,https://www.youtube.com/watch?v=C1AocDWwzjU&t=8s,,,,,,,,,,,,,,,,,,TRUE,Personal stories,Sergey (In Russian from Afar),,,
01.04.2025,,,,In Russian from Afar,The Soviet method of teaching Right and Wrong | Slow Russian listening practice 📖,Intermediate 1,Free,https://www.youtube.com/watch?v=7gdwWVeYomg,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
25.03.2025,,,,In Russian from Afar,Can you understand this Russian story without subtitles? 🧠🦁,Beginner 1,Free,https://www.youtube.com/watch?v=7gdwWVeYomg,,,,,,,,,,,,,,,,,,TRUE,Stories,Sergey (In Russian from Afar),,,
18.03.2025,,,,In Russian From Afar,Am I Left or Right? My Political Compass Test Results Will Surprise You! 🏛️ Intermediate Russian,Advanced,Free,https://www.youtube.com/watch?v=DAbZNqcLB2Y,,,,,,,,,,,,,,,,,,,Personal stories,Sergey (In Russian from Afar),,,
11.03.2025,,,,In Russian From Afar,How NOT to Behave in Russia! 🇷🇺😱 Avoid These Mistakes!,Intermediate 1,Free,https://www.youtube.com/watch?v=f_0PdTDo8_g,,,,,,,,,,,,,,,,,,,"Society, Culture",Sergey (In Russian from Afar),,,
